3.240000000000000213e+00, 2.546550003557257469e+01
3.250000000000000000e+00, 2.555606241582552940e+01
3.260000000000000231e+00, 2.564666751203742834e+01
3.270000000000000018e+00, 2.573731530685322610e+01
3.280000000000000249e+00, 2.582800578440393480e+01
3.290000000000000036e+00, 2.591873893029459452e+01
3.300000000000000266e+00, 2.600951473159234340e+01
3.310000000000000053e+00, 2.610033317681460474e+01
3.320000000000000284e+00, 2.619119425591734895e+01
3.330000000000000071e+00, 2.628209796028348322e+01
3.339999999999999858e+00, 2.637304428271131584e+01
3.350000000000000089e+00, 2.646403321740313075e+01
3.359999999999999876e+00, 2.655506475995385784e+01
3.370000000000000107e+00, 2.664613890733982871e+01
3.379999999999999893e+00, 2.673725565790763170e+01
3.390000000000000124e+00, 2.682841501136307016e+01
3.399999999999999911e+00, 2.691961696876019161e+01
3.410000000000000142e+00, 2.701086153249042709e+01
3.419999999999999929e+00, 2.710214870627180517e+01
3.430000000000000160e+00, 2.719347849513826176e+01
3.439999999999999947e+00, 2.728485090542903890e+01
3.450000000000000178e+00, 2.737626594477817576e+01
3.459999999999999964e+00, 2.746772362210406726e+01
3.470000000000000195e+00, 2.755922394759912208e+01
3.479999999999999982e+00, 2.765076693271950958e+01
3.490000000000000213e+00, 2.774235259017497057e+01
3.500000000000000000e+00, 2.783398093391873118e+01
3.510000000000000231e+00, 2.792565197913748065e+01
3.520000000000000018e+00, 2.801736574224144505e+01
3.530000000000000249e+00, 2.810912224085452848e+01
3.540000000000000036e+00, 2.820092149380454316e+01
3.550000000000000266e+00, 2.829276352111350690e+01
3.560000000000000053e+00, 2.838464834398802594e+01
3.570000000000000284e+00, 2.847657598480975594e+01
3.580000000000000071e+00, 2.856854646712592682e+01
3.589999999999999858e+00, 2.866055981563995658e+01
3.600000000000000089e+00, 2.875261605620213246e+01
3.609999999999999876e+00, 2.884471521580035969e+01
3.620000000000000107e+00, 2.893685732255099907e+01
3.629999999999999893e+00, 2.902904240568975780e+01
3.640000000000000124e+00, 2.912127049556266556e+01
3.649999999999999911e+00, 2.921354162361711104e+01
3.660000000000000142e+00, 2.930585582239296016e+01
3.669999999999999929e+00, 2.939821312551373111e+01
3.680000000000000160e+00, 2.949061356767784048e+01
3.689999999999999947e+00, 2.958305718464992395e+01
3.700000000000000178e+00, 2.967554401325222102e+01
3.709999999999999964e+00, 2.976807409135602001e+01
3.720000000000000195e+00, 2.986064745787317420e+01
3.729999999999999982e+00, 2.995326415274768550e+01
3.740000000000000213e+00, 3.004592421694734483e+01
3.750000000000000000e+00, 3.013862769245544371e+01
3.760000000000000231e+00, 3.023137462226254613e+01
3.770000000000000018e+00, 3.032416505035832444e+01
3.780000000000000249e+00, 3.041699902172345560e+01
3.790000000000000036e+00, 3.050987658232157429e+01
3.800000000000000266e+00, 3.060279777909130061e+01
3.810000000000000053e+00, 3.069576265993831043e+01
3.820000000000000284e+00, 3.078877127372748390e+01
3.830000000000000071e+00, 3.088182367027509656e+01
3.839999999999999858e+00, 3.097491990034107445e+01
3.850000000000000089e+00, 3.106806001562132025e+01
3.859999999999999876e+00, 3.116124406874007491e+01
3.870000000000000107e+00, 3.125447211324235042e+01
3.879999999999999893e+00, 3.134774420358641578e+01
3.890000000000000124e+00, 3.144106039513633988e+01
3.899999999999999911e+00, 3.153442074415458762e+01
3.910000000000000142e+00, 3.162782530779467649e+01
3.919999999999999929e+00, 3.172127414409387214e+01
3.930000000000000160e+00, 3.181476731196596219e+01
3.939999999999999947e+00, 3.190830487119406200e+01
3.950000000000000178e+00, 3.200188688242349144e+01
3.959999999999999964e+00, 3.209551340715467660e+01
3.970000000000000195e+00, 3.218918450773613671e+01
3.979999999999999982e+00, 3.228290024735751018e+01
3.990000000000000213e+00, 3.237666069004261260e+01
4.000000000000000000e+00, 3.247046590064258709e+01
4.009999999999999787e+00, 3.256431594482904757e+01
4.020000000000000462e+00, 3.265821088908732861e+01
4.030000000000000249e+00, 3.275215080070974949e+01
4.040000000000000036e+00, 3.284613574778894929e+01
4.049999999999999822e+00, 3.294016579921124332e+01
4.060000000000000497e+00, 3.303424102465005063e+01
4.070000000000000284e+00, 3.312836149455936408e+01
4.080000000000000071e+00, 3.322252728016727019e+01
4.089999999999999858e+00, 3.331673845346949037e+01
4.099999999999999645e+00, 3.341099508722300726e+01
4.110000000000000320e+00, 3.350529725493972677e+01
4.120000000000000107e+00, 3.359964503088015420e+01
4.129999999999999893e+00, 3.369403849004716278e+01
4.139999999999999680e+00, 3.378847770817976937e+01
4.150000000000000355e+00, 3.388296276174697397e+01
4.160000000000000142e+00, 3.397749372794164202e+01
4.169999999999999929e+00, 3.407207068467442923e+01
4.179999999999999716e+00, 3.416669371056774196e+01
4.190000000000000391e+00, 3.426136288494974735e+01
4.200000000000000178e+00, 3.435607828784842610e+01
4.209999999999999964e+00, 3.445083999998568203e+01
4.219999999999999751e+00, 3.454564810277145881e+01
4.230000000000000426e+00, 3.464050267829792062e+01
4.240000000000000213e+00, 3.473540380933368965e+01
4.250000000000000000e+00, 3.483035157931808357e+01
4.259999999999999787e+00, 3.492534607235543831e+01
4.270000000000000462e+00, 3.502038737320944506e+01
4.280000000000000249e+00, 3.511547556729751562e+01
4.290000000000000036e+00, 3.521061074068523311e+01
4.299999999999999822e+00, 3.530579298008078837e+01
4.310000000000000497e+00, 3.540102237282949460e+01
4.320000000000000284e+00, 3.549629900690831619e+01
4.330000000000000071e+00, 3.559162297092046146e+01
4.339999999999999858e+00, 3.568699435408998255e+01
4.350000000000000533e+00, 3.578241324625644637e+01
4.360000000000000320e+00, 3.587787973786960549e+01
4.370000000000000107e+00, 3.597339391998414726e+01
4.379999999999999893e+00, 3.606895588425444288e+01
4.389999999999999680e+00, 3.616456572292936755e+01
4.400000000000000355e+00, 3.626022352884712063e+01
4.410000000000000142e+00, 3.635592939543011681e+01
4.419999999999999929e+00, 3.645168341667988443e+01
4.429999999999999716e+00, 3.654748568717202062e+01
4.440000000000000391e+00, 3.664333630205117487e+01
4.450000000000000178e+00, 3.673923535702606102e+01
4.459999999999999964e+00, 3.683518294836451190e+01
4.469999999999999751e+00, 3.693117917288855523e+01
4.480000000000000426e+00, 3.702722412796955354e+01
4.490000000000000213e+00, 3.712331791152334404e+01
4.500000000000000000e+00, 3.721946062200542826e+01
4.509999999999999787e+00, 3.731565235840621142e+01
4.520000000000000462e+00, 3.741189322024623465e+01
4.530000000000000249e+00, 3.750818330757147123e+01
4.540000000000000036e+00, 3.760452272094865833e+01
4.549999999999999822e+00, 3.770091156146062872e+01
4.560000000000000497e+00, 3.779734993070172067e+01
4.570000000000000284e+00, 3.789383793077318785e+01
4.580000000000000071e+00, 3.799037566427863766e+01
4.589999999999999858e+00, 3.808696323431952635e+01
4.600000000000000533e+00, 3.818360074449066133e+01
4.610000000000000320e+00, 3.828028829887575313e+01
4.620000000000000107e+00, 3.837702600204299586e+01
4.629999999999999893e+00, 3.847381395904065471e+01
4.639999999999999680e+00, 3.857065227539271746e+01
4.650000000000000355e+00, 3.866754105709454592e+01
4.660000000000000142e+00, 3.876448041060859140e+01
4.669999999999999929e+00, 3.886147044286010299e+01
4.679999999999999716e+00, 3.895851126123289276e+01
4.690000000000000391e+00, 3.905560297356511512e+01
4.700000000000000178e+00, 3.915274568814508882e+01
4.709999999999999964e+00, 3.924993951370712608e+01
4.719999999999999751e+00, 3.934718455942742565e+01
4.730000000000000426e+00, 3.944448093491994456e+01
4.740000000000000213e+00, 3.954182875023235511e+01
4.750000000000000000e+00, 3.963922811584198769e+01
4.759999999999999787e+00, 3.973667914265180912e+01
4.770000000000000462e+00, 3.983418194198645068e+01
4.780000000000000249e+00, 3.993173662558822912e+01
4.790000000000000036e+00, 4.002934330561323861e+01
4.799999999999999822e+00, 4.012700209462742151e+01
4.810000000000000497e+00, 4.022471310560269586e+01
4.820000000000000284e+00, 4.032247645191311847e+01
4.830000000000000071e+00, 4.042029224733104087e+01
4.839999999999999858e+00, 4.051816060602332215e+01
4.850000000000000533e+00, 4.061608164254754882e+01
4.860000000000000320e+00, 4.071405547184829032e+01
4.870000000000000107e+00, 4.081208220925338281e+01
4.879999999999999893e+00, 4.091016197047023439e+01
4.889999999999999680e+00, 4.100829487158213738e+01
4.900000000000000355e+00, 4.110648102904465873e+01
4.910000000000000142e+00, 4.120472055968198788e+01
4.919999999999999929e+00, 4.130301358068336270e+01
4.929999999999999716e+00, 4.140136020959948837e+01
4.940000000000000391e+00, 4.149976056433900595e+01
4.950000000000000178e+00, 4.159821476316495392e+01
4.959999999999999964e+00, 4.169672292469129360e+01
4.969999999999999751e+00, 4.179528516787941328e+01
4.980000000000000426e+00, 4.189390161203471052e+01
4.990000000000000213e+00, 4.199257237680313892e+01
5.000000000000000000e+00, 4.209129758216783301e+01
5.009999999999999787e+00, 4.219007734844570479e+01
5.020000000000000462e+00, 4.228891179628411834e+01
5.030000000000000249e+00, 4.238780104600618870e+01
5.040000000000000036e+00, 4.248674521696128892e+01
5.049999999999999822e+00, 4.258574442753207023e+01
5.060000000000000497e+00, 4.268479879514138986e+01
5.070000000000000284e+00, 4.278390843625923168e+01
5.080000000000000071e+00, 4.288307346640957007e+01
5.089999999999999858e+00, 4.298229400017717694e+01
5.100000000000000533e+00, 4.308157015121440736e+01
5.110000000000000320e+00, 4.318090203224791424e+01
5.120000000000000107e+00, 4.328028975508532739e+01
5.129999999999999893e+00, 4.337973343062190423e+01
5.139999999999999680e+00, 4.347923316884710943e+01
5.150000000000000355e+00, 4.357878907885115893e+01
5.160000000000000142e+00, 4.367840126883153573e+01
5.169999999999999929e+00, 4.377806984609944152e+01
5.179999999999999716e+00, 4.387779491708620583e+01
5.190000000000000391e+00, 4.397757658734965958e+01
5.200000000000000178e+00, 4.407741496158048022e+01
5.209999999999999964e+00, 4.417731014360845165e+01
5.219999999999999751e+00, 4.427726223640870984e+01
5.230000000000000426e+00, 4.437727134210796720e+01
5.240000000000000213e+00, 4.447733756199063038e+01
5.250000000000000000e+00, 4.457746099650494642e+01
5.259999999999999787e+00, 4.467764174526905663e+01
5.270000000000000462e+00, 4.477787990707702903e+01
5.280000000000000249e+00, 4.487817557990485540e+01
5.290000000000000036e+00, 4.497852886091638425e+01
5.299999999999999822e+00, 4.507893984646922547e+01
5.310000000000000497e+00, 4.517940863212064073e+01
5.320000000000000284e+00, 4.527993531263332727e+01
5.330000000000000071e+00, 4.538051998198123727e+01
5.339999999999999858e+00, 4.548116273335529058e+01
5.350000000000000533e+00, 4.558186365916909466e+01
5.360000000000000320e+00, 4.568262285106459331e+01
5.370000000000000107e+00, 4.578344039991770842e+01
5.379999999999999893e+00, 4.588431639584390354e+01
5.389999999999999680e+00, 4.598525092820373317e+01
5.400000000000000355e+00, 4.608624408560834951e+01
5.410000000000000142e+00, 4.618729595592496651e+01
5.419999999999999929e+00, 4.628840662628227420e+01
5.429999999999999716e+00, 4.638957618307585307e+01
5.440000000000000391e+00, 4.649080471197349596e+01
5.450000000000000178e+00, 4.659209229792053009e+01
5.459999999999999964e+00, 4.669343902514510347e+01
5.469999999999999751e+00, 4.679484497716340741e+01
5.480000000000000426e+00, 4.689631023678487054e+01
5.490000000000000213e+00, 4.699783488611733162e+01
5.500000000000000000e+00, 4.709941900657215541e+01
5.509999999999999787e+00, 4.720106267886933438e+01
5.520000000000000462e+00, 4.730276598304251934e+01
5.530000000000000249e+00, 4.740452899844405010e+01
5.540000000000000036e+00, 4.750635180374993638e+01
5.549999999999999822e+00, 4.760823447696478894e+01
5.560000000000000497e+00, 4.771017709542672947e+01
5.570000000000000284e+00, 4.781217973581227199e+01
5.580000000000000071e+00, 4.791424247414114745e+01
5.589999999999999858e+00, 4.801636538578112123e+01
